كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,مقطع ارائه درس,نوع ارائه,سطح ارائه,حداقل ظرفيت,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمانبندي تشکيل کلاس,زمان امتحان,استاد,ساير اساتيد,مكان برگزاري,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
7000005346,کارگاه پایش صحت عملکرد تجهیزات تولید دارویی,عملي,0,1,1631141222252324,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,,1403/10/05 از 08:00 تا 09:30,سید محمد حجی خراسانی.,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005344,پایش صحت عملکرد تجهیزات تولید دارویی,نظري,2,0,1631141222252323,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,چهارشنبه  از 14:30 تا 16:15,1403/10/08 از 10:30 تا 12:00,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005350,کارگاه بسته بندی محصولات دارویی,عملي,0,1,1631141222252322,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,,1403/10/03 از 10:30 تا 12:00,سید محمد حجی خراسانی.,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005349,بسته بندی محصولات دارویی,نظري,2,0,1631141222252321,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,چهارشنبه  از 12:45 تا 14:30,1403/10/11 از 13:30 تا 15:00,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005341,اشکال دارویی,نظري_عملي,2,1,1631141222252320,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,چهارشنبه  از 10:00 تا 12:45,1403/10/15 از 08:00 تا 09:30,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1596100710,اخلاق حرفه ای,نظري,2,0,1631141222252319,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,30,,چهارشنبه  از 16:15 تا 18:30,1403/10/15 از 13:30 تا 15:00,,,,,گروه آموزشي مهارتي فرهنگ و هنر(7116394),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005354,آب سازی و تصفیه پساپ دارویی,نظري,2,0,1631141222252318,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,35,,دوشنبه  از 11:00 تا 12:45,1403/10/12 از 10:30 تا 12:00,حمیده ادراکی,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005352,اصول انبارش در تولید,نظري,1,0,1631141222252317,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,چهارشنبه  از 09:15 تا 10:00,1403/10/10 از 13:30 تا 15:00,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005339,تجهیزات و ماشین آلات دارویی,نظري,3,0,1631141222252316,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,دوشنبه  از 14:30 تا 17:00,1403/10/17 از 13:30 تا 15:00,امیر محسنی آهویی,,دانشکده مهارتی و کارآفرینی-206,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005340,کارگاه تجهیزات و ماشین آلات دارویی,عملي,0,1,1631141222252315,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,,1403/10/03 از 10:30 تا 12:00,امیر محسنی آهویی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005338,آزمایشگاه شناخت مواد جانبی و اصلی در ساخت دارو,عملي,0,1,1631141222252314,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,,1403/10/02 از 10:30 تا 12:00,سید مهدی سعید,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005337,شناخت مواد جانبی و اصلی در ساخت دارو,نظري,3,0,1631141222252313,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,دوشنبه  از 07:30 تا 10:00,1403/10/15 از 13:30 تا 15:00,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005334,اصول کنترل کیفیت و تولید,نظري,2,0,1631141222252312,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,دوشنبه  از 10:00 تا 11:45,1403/10/09 از 13:30 تا 15:00,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005355,اصول معتبر سازی فرآیند تولید,نظري,1,0,1631141222252311,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,دوشنبه  از 11:45 تا 12:30,1403/10/08 از 08:00 تا 09:30,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1390162538,کاربرد فناوری اطلاعات و ارتباطات,نظري,2,0,1631141222252310,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,دوشنبه  از 12:45 تا 14:30,1403/10/18 از 13:30 تا 15:00,ساره راجی اسدابادی,,دانشکده مهارتی و کارآفرینی-206,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1389173350,ایمنی و بهداشت محیط کار,نظري,2,0,1631141222252309,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,35,,چهارشنبه  از 07:30 تا 09:15,1403/10/13 از 08:00 تا 09:30,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-302,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100002,کارآموزی طرح پویش (3) کاردانی و کارشناسی,طرح پویش,0,2,1631141222252308,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,حمیده ادراکی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100001,کارآموزی طرح پویش (2) کاردانی و کارشناسی,طرح پویش,0,2,1631141222252307,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,حمیده ادراکی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100000,کارآموزی طرح پویش (1) کاردانی و کارشناسی,طرح پویش,0,2,1631141222252306,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,30,,,,حمیده ادراکی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388166015,کارورزی 2,كارورزي,0,2,1631141222252305,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,15,,,,حمیده ادراکی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388166014,کارورزی 1,كارورزي,0,2,1631141222252304,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,15,,,,حمیده ادراکی,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6231208172,زبان فنی,نظري,2,0,1631141222252303,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,شنبه  از 07:30 تا 09:15,1403/10/11 از 08:00 تا 09:30,امیر محسنی آهویی,,دانشکده مهارتی و کارآفرینی-206,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005336,آشنایی با سیستم کنترل تولید(DCS),نظري,2,0,1631141222252302,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,سه شنبه  از 07:30 تا 09:15,1403/10/13 از 13:30 تا 15:00,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005335,گزارش نویسی و مستند سازی بر اساس استاندارد,نظري,1,0,1631141222252301,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,سه شنبه  از 09:15 تا 10:00,1403/10/17 از 08:00 تا 09:30,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1338136368,شیمی فیزیک,نظري,2,0,1631141222252300,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,35,,شنبه  از 09:15 تا 11:00,1403/10/10 از 08:00 تا 09:30,امیر محسنی آهویی,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005332,مدیریت ضایعات,نظري,2,0,1631141222252299,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,چهارشنبه  از 07:30 تا 09:15,1403/10/08 از 13:30 تا 15:00,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5011136429,شیمی معدنی,نظري,2,0,1631141222252298,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,يكشنبه  از 09:15 تا 11:00,1403/10/16 از 08:00 تا 09:30,امیر محسنی آهویی,,دانشکده مهارتی و کارآفرینی-201,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005331,فرهنگ سازمانی در شرکت های دارویی,نظري,1,0,1631141222252297,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,سه شنبه  از 10:00 تا 10:45,1403/10/18 از 08:00 تا 09:30,سید مهدی سعید,,دانشکده مهارتی و کارآفرینی-205,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1596136154,شیمی آلی,نظري,2,0,1631141222252296,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,35,,يكشنبه  از 07:30 تا 09:15,1403/10/09 از 08:00 تا 09:30,میترا زارع,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005333,اصول استاندارد و GMP,نظري,2,0,1631141222252295,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,25,,شنبه  از 11:00 تا 12:45,1403/10/15 از 10:30 تا 12:00,سید محمد حجی خراسانی.,,دانشکده مهارتی و کارآفرینی-207,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,20002000,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,35,,چهارشنبه  از 14:30 تا 16:15,1403/10/18 از 10:30 تا 13:00,,,,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,10001000,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,35,,چهارشنبه  از 16:15 تا 18:00,1403/10/09 از 10:30 تا 12:00,,,,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,200-55,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,چهارشنبه  از 16:15 تا 18:00,1403/10/09 از 10:30 تا 12:00,شیوا منصورزاده,,دانشکده مهارتی و کارآفرینی-302,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,200-54,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,30,,چهارشنبه  از 14:30 تا 16:15,1403/10/18 از 10:30 تا 13:00,عبدالرسول خسروبیگ,,دانشکده مهارتی و کارآفرینی-303,,گروه آموزشي عمران(7116322),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000004954,مبانی کامپیوتر و برنامه نویسی پیش,نظري,2,0,1633152138,کاربرد رایانه در تربیت بدنی,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 15:00 تا 16:45,1403/10/12 از 08:00 تا 10:00,مهسا کريمي,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130423,زبان‌ فنی‌,نظري,2,0,1633152137,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,دوشنبه  از 16:45 تا 18:30,1403/10/09 از 10:30 تا 12:30,مهسا کريمي,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990156372,کارآموزی,كارآموزي,0,2,1633152136,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,,,امین اسکندری,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990114704,پروژه,عملي,0,2,1633152135,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,,,امین اسکندری,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990156275,کارآفرینی,نظري_عملي,1,1,1633152134,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,يكشنبه  از 10:00 تا 12:30,1403/10/16 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990156275,کارآفرینی,نظري_عملي,1,1,1633152133,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,يكشنبه  از 07:30 تا 10:00,1403/10/16 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990156275,کارآفرینی,نظري_عملي,1,1,1633152132,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,شنبه  از 11:00 تا 13:30,1403/10/16 از 10:30 تا 12:00,,,,,گروه آموزشي علوم تربيتي(7116321),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130047,ریاضی عمومی,نظري,3,0,1633152131,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,يكشنبه  از 12:45 تا 14:30,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130047,ریاضی عمومی,نظري,3,0,1633152130,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,شنبه  از 12:45 تا 14:30,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130047,ریاضی عمومی,نظري,3,0,1633152129,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,سه شنبه  از 16:15 تا 18:00,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130047,ریاضی عمومی,نظري,3,0,1633152128,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,سه شنبه  از 12:45 تا 14:30,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990130047,ریاضی عمومی,نظري,3,0,1633152127,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,20,,سه شنبه  از 14:30 تا 16:15,1403/10/10 از 10:30 تا 12:00,,,,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990103163,آزمایشگاه نرم‌افزارهای گرافیکی,عملي,0,1,1633152126,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,35,,دوشنبه  از 13:15 تا 15:00,1403/10/03 از 13:30 تا 15:30,سميرا سلطاني,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181618,سیستم های مدیریت محتوا,نظري_عملي,1,1,1633152125,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,35,,دوشنبه  از 11:00 تا 11:45 دوشنبه  از  از ...,1402/10/23 از 08:00 تا 10:00,سميرا سلطاني,,دانشکده مهارتی و کارآفرینی-کامپیوتر4,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990138014,طراحی وب,نظري_عملي,1,1,1633152124,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,دوشنبه  از 09:15 تا 11:00,1403/10/23 از 10:30 تا 12:30,سميرا سلطاني,,دانشکده مهارتی و کارآفرینی-کامپیوتر4,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990114001,پایگاه‌داده‌ها,نظري,2,0,1633152123,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,دوشنبه  از 07:30 تا 09:15,1403/10/22 از 08:00 تا 10:00,سميرا سلطاني,,دانشکده مهارتی و کارآفرینی-303,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100002,کارآموزی طرح پویش (3) کاردانی و کارشناسی,طرح پویش,0,2,16344,خواهران ، مخصوص دانشجویان رشته تربیت بدنی کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100002,کارآموزی طرح پویش (3) کاردانی و کارشناسی,طرح پویش,0,2,16343,برادران -فقط فقط کاردانی تربیت بدنی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100001,کارآموزی طرح پویش (2) کاردانی و کارشناسی,طرح پویش,0,2,16342,خواهران ، مخصوص دانشجویان رشته تربیت بدنی کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100001,کارآموزی طرح پویش (2) کاردانی و کارشناسی,طرح پویش,0,2,16341,برادران مخصوص مقطع کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100000,کارآموزی طرح پویش (1) کاردانی و کارشناسی,طرح پویش,0,2,16340,خواهران ، مخصوص دانشجویان رشته تربیت بدنی کاردانی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
100000,کارآموزی طرح پویش (1) کاردانی و کارشناسی,طرح پویش,0,2,16339,برادران -فقط فقط کاردانی تربیت بدنی,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,15,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181603,آزمایشگاه نرم افزارهای اداری,عملي,0,1,1633152121,استاد درس دکتر فربودی نیا,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,شنبه  از 10:15 تا 12:00,1402/10/01 از 10:30 تا 12:00,سید علی حسینی قهرودی,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181277,مباحث ویژه در برنامه نویسی,نظري_عملي,1,1,1633152120,استاد درس دکتر فربودی نیا,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,شنبه  از 07:30 تا 10:15,1403/10/19 از 13:30 تا 15:30,سید علی حسینی قهرودی,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990132559,ساختمان‌داده‌ها,نظري,3,0,1633152120,اسناد درس دکتر فربودی نیا,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,يكشنبه  از 13:15 تا 15:45,1403/10/19 از 08:00 تا 10:00,سید علی حسینی قهرودی,,دانشکده مهارتی و کارآفرینی-کامپیوتر3,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990111667,برنامه‌سازی پیشرفته,نظري_عملي,1,1,1633152119,استاد درس دکتر فربودی نیا,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,15,,يكشنبه  از 10:15 تا 11:45 يكشنبه  از  از ...,1403/10/18 از 08:00 تا 10:00,سید علی حسینی قهرودی,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990111667,برنامه‌سازی پیشرفته,نظري_عملي,1,1,1633152118,استاد درس دکتر فربودی نیا,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,15,,يكشنبه  از 07:30 تا 10:15,1403/10/18 از 08:00 تا 10:00,سید علی حسینی قهرودی,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425156372,کارآموزی,كارآموزي,0,2,16356,خواهران,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,20,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
6425156372,کارآموزی,كارآموزي,0,2,16355,برادران,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,20,,,1403/09/29 از 08:00 تا 10:00,مریم خیرده,,,,گروه آموزشي تربيت بدني (علوم ورزشي)(7116343),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181252,بازاریابی مجازی,نظري_عملي,1,1,1633152117,استاد درس دکتر بیرقی,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,شنبه  از 16:45 تا 18:30,1403/10/17 از 10:30 تا 12:30,امیر رضا استخریان حقیقی,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181253,تجاری سازی محصول,نظري_عملي,1,1,1633152116,استاد درس دکتر بیرقی,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,شنبه  از 15:00 تا 16:45,1403/10/16 از 08:00 تا 10:00,امیر رضا استخریان حقیقی,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181256,کار راه شغلی,نظري,2,0,1633152115,استاد درس دکتر بیرقی,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,شنبه  از 13:15 تا 15:00,1403/10/15 از 08:00 تا 10:00,امیر رضا استخریان حقیقی,,دانشکده مهارتی و کارآفرینی-301,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181265,برنامه نویسی سخت افزار,نظري_عملي,1,1,1633152114,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,سه شنبه  از 12:15 تا 14:00 سه شنبه  از  ...,1403/10/13 از 08:00 تا 10:00,محبوبه اقتصاد,,دانشکده مهارتی و کارآفرینی-302,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990181267,مبانی ساختمان گسسته,نظري,2,0,1633152113,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,سه شنبه  از 09:15 تا 11:00,1403/10/12 از 08:00 تا 10:00,محبوبه اقتصاد,,دانشکده مهارتی و کارآفرینی-302,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990147736,مدار منطقی,نظري,2,0,1633152112,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,45,,سه شنبه  از 07:30 تا 09:15,1403/10/11 از 08:00 تا 10:00,محبوبه اقتصاد,,دانشکده مهارتی و کارآفرینی-302,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,1633152111,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,دوشنبه  از 16:45 تا 18:30,1403/10/03 از 16:45 تا 18:00,علي فرزانه مهر,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
5990134775,سیستم عامل,نظري,2,0,1633152110,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,دوشنبه  از 15:00 تا 16:45,1403/10/09 از 08:00 تا 10:00,علي فرزانه مهر,,دانشکده مهارتی و کارآفرینی-کامپیوتر1,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1395134775,سیستم عامل,نظري,3,0,1633152109,سیستم عامل جبرانی,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,35,,دوشنبه  از 13:15 تا 15:00,1403/10/08 از 10:30 تا 12:30,علي فرزانه مهر,,دانشکده مهارتی و کارآفرینی-303,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
